id,lang1,lang2,lang3,lang4,lang5,lang6,lang7,lang8,lang9,lang10
2694, 普通话,,,,,,,,,
39558, English,,,,,,,,,
36573, Hrvatski, English, Deutsch,,,,,,,
4922, English,,,,,,,,,
159849, English,,,,,,,,,
10201, Eesti, English, 한국어/조선말,,,,,,,
75686,,,,,,,,,,
297983,,,,,,,,,,
2253, English, Deutsch,,,,,,,,
14422, English,,,,,,,,,
40873,,,,,,,,,,
38142, 日本語,,,,,,,,,
34812, English,,,,,,,,,
16268, English,,,,,,,,,
15033,,,,,,,,,,
14806, English,,,,,,,,,
51817, Srpski,,,,,,,,,
84397, English,,,,,,,,,
59158,,,,,,,,,,
105371, English,,,,,,,,,
6936, Nederlands,,,,,,,,,
13954, English,,,,,,,,,
13406, English,,,,,,,,,
14357, svenska,,,,,,,,,
185156, English,,,,,,,,,
10202, English,,,,,,,,,
28564, English,,,,,,,,,
23604, English,,,,,,,,,
13973, English,,,,,,,,,
4148, English,,,,,,,,,
194113, English,,,,,,,,,
51247, English,,,,,,,,,
17845, Nederlands,,,,,,,,,
13827, English, Polski,,,,,,,,
362026, English,,,,,,,,,
15676, English,,,,,,,,,
15584, English,,,,,,,,,
13971, English,,,,,,,,,
89573, English,,,,,,,,,
13813, Deutsch, Pусский, English,,,,,,,
13180, English,,,,,,,,,
42366,,,,,,,,,,
14306, English,,,,,,,,,
8049, Français,,,,,,,,,
20028, English,,,,,,,,,
141971, suomi,,,,,,,,,
31047, English,,,,,,,,,
8927, svenska,,,,,,,,,
12429, 日本語,,,,,,,,,
53519,,,,,,,,,,
53518,,,,,,,,,,
70191, English,,,,,,,,,
51808, Français,,,,,,,,,
18151, English,,,,,,,,,
28256, English,,,,,,,,,
16205, English,,,,,,,,,
15331, Français,,,,,,,,,
17287, English,,,,,,,,,
50988, suomi,,,,,,,,,
113916, English,,,,,,,,,
29741, English,,,,,,,,,
29262, Português,,,,,,,,,
9795, English,,,,,,,,,
87790,,,,,,,,,,
26758, Deutsch, English,,,,,,,,
25528, English,,,,,,,,,
8942, English,,,,,,,,,
13690, English,,,,,,,,,
16409, English, Français,,,,,,,,
113921, English,,,,,,,,,
14756, 普通话, 日本語, 广州话 / 廣州話,,,,,,,
27244, English,,,,,,,,,
35945, Deutsch, Magyar, English,,,,,,,
54406, English,,,,,,,,,
10596, English,,,,,,,,,
60547, English,,,,,,,,,
368955,,,,,,,,,,
49256, Español,,,,,,,,,
86084, English,,,,,,,,,
13944, English,,,,,,,,,
10199, English,,,,,,,,,
10521, English,,,,,,,,,
26235, English,,,,,,,,,
13635, Français, Español, العربية, English,,,,,,
14435, English,,,,,,,,,
21966, 日本語,,,,,,,,,
52886, English, Magyar,,,,,,,,
37373, English,,,,,,,,,
170094,,,,,,,,,,
260528, ,,,,,,,,,
13177, English,,,,,,,,,
34696, English,,,,,,,,,
221861, English,,,,,,,,,
114403,,,,,,,,,,
14139, Español,,,,,,,,,
16999, English,,,,,,,,,
8280, Français,,,,,,,,,
125705, English,,,,,,,,,
36746, English,,,,,,,,,
36402, Polski,,,,,,,,,
317, Bosanski, Srpski,,,,,,,,
12437, English,,,,,,,,,
2309, English,,,,,,,,,
86363, English,,,,,,,,,
60542,,,,,,,,,,
162865, English,,,,,,,,,
47658, English,,,,,,,,,
31688, Latviešu, English,,,,,,,,
14076, English, हिन्दी,,,,,,,,
13942, English,,,,,,,,,
18543, English,,,,,,,,,
21029, English,,,,,,,,,
50307, English,,,,,,,,,
49511, English,,,,,,,,,
27440, English,,,,,,,,,
13825, English,,,,,,,,,
250093, English,,,,,,,,,
15227, 日本語,,,,,,,,,
14560, English,,,,,,,,,
14410, English, Italiano,,,,,,,,
13788, English, עִבְרִית,,,,,,,,
13429, English,,,,,,,,,
6733, Deutsch,,,,,,,,,
14871, English,,,,,,,,,
35077, English,,,,,,,,,
14353, English,,,,,,,,,
27447, English,,,,,,,,,
14254, English,,,,,,,,,
16137, Français,,,,,,,,,
17803, English,,,,,,,,,
101838, suomi,,,,,,,,,
214436, English, Français, Română, Pусский,,,,,,
14549, English, Français, Polski,,,,,,,
80193, English, Español,,,,,,,,
169869, English, Deutsch,,,,,,,,
56816, suomi,,,,,,,,,
38205, suomi,,,,,,,,,
168261, English, suomi, ,,,,,,,
10529, English,,,,,,,,,
75880,,,,,,,,,,
160783, English,,,,,,,,,
58782, English,,,,,,,,,
62753, English,,,,,,,,,
417285, Español,,,,,,,,,
14582, English, Deutsch,,,,,,,,
46595, English, Deutsch, Slovenščina,,,,,,,
50318, English,,,,,,,,,
253116, English,,,,,,,,,
94533, English,,,,,,,,,
44052, English,,,,,,,,,
63938, suomi,,,,,,,,,
1977, English, 日本語, Polski,,,,,,,
46725, English,,,,,,,,,
13510, English,,,,,,,,,
15554, Français,,,,,,,,,
14836, English,,,,,,,,,
48350, English,,,,,,,,,
97915,,,,,,,,,,
15003, English, 日本語, ภาษาไทย,,,,,,,
141971, suomi,,,,,,,,,
24194, English,,,,,,,,,
14851, English,,,,,,,,,
13455, English,,,,,,,,,
4959, English, Français, Deutsch, Italiano, Pусский,,,,,
10362, English,,,,,,,,,
10184, English,,,,,,,,,
16170, Íslenska,,,,,,,,,
14849, English,,,,,,,,,
36764, suomi,,,,,,,,,
111459, English,,,,,,,,,
37309, English,,,,,,,,,
131729, English,,,,,,,,,
52105, English,,,,,,,,,
60539, English,,,,,,,,,
28196, English,,,,,,,,,
1560, English, ελληνικά,,,,,,,,
85394, English, Deutsch, Polski,,,,,,,
15060, English,,,,,,,,,
26900, Türkçe,,,,,,,,,
15189, English,,,,,,,,,
133328, English,,,,,,,,,
13492, Français, Deutsch,,,,,,,,
70089, 日本語,,,,,,,,,
4832, English,,,,,,,,,
135938, Polski,,,,,,,,,
7353, English,,,,,,,,,
14711, English,,,,,,,,,
52512, English, 日本語,,,,,,,,
98193, 日本語,,,,,,,,,
49600, English,,,,,,,,,
24171, العربية, Français,,,,,,,,
47980,,,,,,,,,,
5677, English, Français,,,,,,,,
44618, Français, svenska,,,,,,,,
16804, 日本語,,,,,,,,,
25405, English,,,,,,,,,
73953, العربية, English,,,,,,,,
1961, English,,,,,,,,,
15148, English,,,,,,,,,
54838,,,,,,,,,,
15945, English,,,,,,,,,
171840, English, Français, Español,,,,,,,
68190,,,,,,,,,,
14204, English, 普通话,,,,,,,,
20829, English,,,,,,,,,
30508, Deutsch,,,,,,,,,
15039, English,,,,,,,,,
13639, Nederlands,,,,,,,,,
47561, English,,,,,,,,,
18884, English,,,,,,,,,
26036, English,,,,,,,,,
434306, English,,,,,,,,,
14977, English, Polski,,,,,,,,
157909, English,,,,,,,,,
21851, English,,,,,,,,,
15105, English,,,,,,,,,
17314, English,,,,,,,,,
24351, English,,,,,,,,,
94405, English,,,,,,,,,
110761,,,,,,,,,,
38087, English,,,,,,,,,
16177, Nederlands,,,,,,,,,
29363, 普通话,,,,,,,,,
79331, English,,,,,,,,,
36499, English,,,,,,,,,
15268, English,,,,,,,,,
17317, English, Deutsch, Español,,,,,,,
434, Deutsch,,,,,,,,,
15670, English,,,,,,,,,
206034, English,,,,,,,,,
19255, English,,,,,,,,,
43034, English, 日本語, Español,,,,,,,
29117, English,,,,,,,,,
14979, English, Nederlands, Pусский,,,,,,,
18208, English,,,,,,,,,
41054, Italiano,,,,,,,,,
37468, English,,,,,,,,,
8832, Italiano,,,,,,,,,
50013, Pусский,,,,,,,,,
8279, Français,,,,,,,,,
14063, English,,,,,,,,,
13207, English,,,,,,,,,
15067, 한국어/조선말,,,,,,,,,
14853, English,,,,,,,,,
15159, English,,,,,,,,,
18529, English,,,,,,,,,
7916, English,,,,,,,,,
38789, svenska,,,,,,,,,
90324, English, Український,,,,,,,,
67384, Français,,,,,,,,,
36281, 日本語,,,,,,,,,
42818, Français,,,,,,,,,
29717, English,,,,,,,,,
43873, Français,,,,,,,,,
17158, English,,,,,,,,,
24221, Français, Tiếng Việt,,,,,,,,
17077, suomi, svenska,,,,,,,,
47497, Polski,,,,,,,,,
10049, Český, English,,,,,,,,
9914, English,,,,,,,,,
40227, English,,,,,,,,,
20421, English,,,,,,,,,
125858, 日本語,,,,,,,,,
111014, English,,,,,,,,,
14301, English,,,,,,,,,
8382, English,,,,,,,,,
13849, English, Français, Polski,,,,,,,
27061, English, Français,,,,,,,,
43146, Français,,,,,,,,,
85330,,,,,,,,,,
53574, English,,,,,,,,,
74286, English,,,,,,,,,
30906,,,,,,,,,,
26939, English,,,,,,,,,
26127, English, Français,,,,,,,,
13613, English,,,,,,,,,
16538, English,,,,,,,,,
19998, English, Español,,,,,,,,
5334, English,,,,,,,,,
26387, English,,,,,,,,,
7517, English,,,,,,,,,
34474, English, Français, Deutsch,,,,,,,
13094, English,,,,,,,,,
18781, Český, English,,,,,,,,
27757, English,,,,,,,,,
16558, English, Deutsch, Pусский, Español,,,,,,
13811, English,,,,,,,,,
17003, English, Español,,,,,,,,
80314, 日本語,,,,,,,,,
161006,,,,,,,,,,
16353, Český, 普通话, Pусский, ภาษาไทย,,,,,,
15472, svenska, English,,,,,,,,
52528, English,,,,,,,,,
13090, English, Español,,,,,,,,
15854, English,,,,,,,,,
53651, English,,,,,,,,,
58076, English,,,,,,,,,
143240, Polski,,,,,,,,,
73856, Pусский,,,,,,,,,
14180, English,,,,,,,,,
36836, 日本語,,,,,,,,,
17166, English,,,,,,,,,
47739, English,,,,,,,,,
16325, English, Pусский,,,,,,,,
113321, Polski,,,,,,,,,
17097, English,,,,,,,,,
46799, Polski,,,,,,,,,
19950, हिन्दी,,,,,,,,,
15512, English,,,,,,,,,
14735, 广州话 / 廣州話, English, Français,,,,,,,
24220, English, Italiano, Română, Español,,,,,,
21946, Français,,,,,,,,,
20529, English,,,,,,,,,
30155, English,,,,,,,,,
39914, English,,,,,,,,,
42914, English,,,,,,,,,
36392, Polski,,,,,,,,,
62437, Deutsch,,,,,,,,,
6968, English, Français, Deutsch, svenska,,,,,,
13161, English,,,,,,,,,
16197, English,,,,,,,,,
53828, English,,,,,,,,,
34015, English,,,,,,,,,
13808, English,,,,,,,,,
14637, English,,,,,,,,,
15912, English,,,,,,,,,
18096, Magyar, English,,,,,,,,
18094, English,,,,,,,,,
33811, English, Español,,,,,,,,
53863, English,,,,,,,,,
16991, English,,,,,,,,,
99283, English,,,,,,,,,
94854, English,,,,,,,,,
43396, English,,,,,,,,,
16614, English,,,,,,,,,
31273, Türkçe, Polski, , Український,,,,,,
18558, English,,,,,,,,,
16071, English,,,,,,,,,
20048, English, suomi,,,,,,,,
8747, English,,,,,,,,,
16258, English,,,,,,,,,
15451, Deutsch, Pусский,,,,,,,,
330711, English,,,,,,,,,
82962, English,,,,,,,,,
22705, English, Italiano,,,,,,,,
16005, English,,,,,,,,,
55748,,,,,,,,,,
39331, Polski,,,,,,,,,
284117, English, Nederlands,,,,,,,,
55500, suomi,,,,,,,,,
14164, English, 日本語, हिन्दी,,,,,,,
3632, English,,,,,,,,,
9841, English,,,,,,,,,
91099, Español,,,,,,,,,
97421, English,,,,,,,,,
43250, English,,,,,,,,,
142973,,,,,,,,,,
55773,,,,,,,,,,
1940, English,,,,,,,,,
33726, English, Français,,,,,,,,
61070, suomi,,,,,,,,,
93562, English,,,,,,,,,
13557, English,,,,,,,,,
10041, English,,,,,,,,,
31132, Polski,,,,,,,,,
13804, English,,,,,,,,,
34796, English,,,,,,,,,
35849, English,,,,,,,,,
35022, 日本語,,,,,,,,,
45965, 日本語,,,,,,,,,
19976, Français,,,,,,,,,
1387, English,,,,,,,,,
21376, English,,,,,,,,,
16867, English,,,,,,,,,
19833, English,,,,,,,,,
16919, English,,,,,,,,,
15580, English,,,,,,,,,
15801, English,,,,,,,,,
8902, Português,,,,,,,,,
19618, English,,,,,,,,,
83099, English,,,,,,,,,
27644, English,,,,,,,,,
18947, English,,,,,,,,,
128857,,,,,,,,,,
46096, English,,,,,,,,,
67857, English,,,,,,,,,
16996, English,,,,,,,,,
168538,,,,,,,,,,
8833, English, Português,,,,,,,,
16869, Deutsch, English, Français, Italiano,,,,,,
16995, 广州话 / 廣州話, English,,,,,,,,
99224, English,,,,,,,,,
94139, English,,,,,,,,,
10000, Español,,,,,,,,,
44967, Pусский,,,,,,,,,
91603,,,,,,,,,,
84908,,,,,,,,,,
45882, العربية, فارسی,,,,,,,,
21641, English,,,,,,,,,
13119,,,,,,,,,,
15092, English,,,,,,,,,
51472,,,,,,,,,,
51263,,,,,,,,,,
24365, English, Italiano,,,,,,,,
38872, Polski,,,,,,,,,
95977, English,,,,,,,,,
17431, Español, English,,,,,,,,
38870,,,,,,,,,,
67849, English,,,,,,,,,
112582, English,,,,,,,,,
205410, English,,,,,,,,,
13123, हिन्दी,,,,,,,,,
33974, English, Deutsch, , ภาษาไทย,,,,,,
45949, Deutsch,,,,,,,,,
18320, English, Deutsch,,,,,,,,
49571, 日本語,,,,,,,,,
53204,,,,,,,,,,
17436, English,,,,,,,,,
30843, 한국어/조선말,,,,,,,,,
2080, English,,,,,,,,,
17680, English, Français,,,,,,,,
36175, 日本語,,,,,,,,,
53624, English,,,,,,,,,
120528, English,,,,,,,,,
17073, English,,,,,,,,,
21191, Polski, Español,,,,,,,,
270952,,,,,,,,,,
13475, English,,,,,,,,,
24273, English,,,,,,,,,
38464, English,,,,,,,,,
22152, English,,,,,,,,,
16279, English,,,,,,,,,
72891, Pусский,,,,,,,,,
6461, Deutsch,,,,,,,,,
23391, English,,,,,,,,,
11160, Italiano,,,,,,,,,
168643, English,,,,,,,,,
19350, English, Deutsch,,,,,,,,
15384, 普通话, ภาษาไทย,,,,,,,,
156908,,,,,,,,,,
48116, Română,,,,,,,,,
15342, Français,,,,,,,,,
25004, suomi,,,,,,,,,
17124, Český, English, Français,,,,,,,
210487, Polski,,,,,,,,,
64115, Polski,,,,,,,,,
17532, English,,,,,,,,,
10946, English, Português,,,,,,,,
23590, English,,,,,,,,,
30416, English,,,,,,,,,
65503, English,,,,,,,,,
38869, Polski,,,,,,,,,
17027, English,,,,,,,,,
15577, English,,,,,,,,,
13448, English, Italiano, Latin, Français, Deutsch, 普通话,,,,
288035, English,,,,,,,,,
92312, Italiano,,,,,,,,,
80592, English, Español,,,,,,,,
90120,,,,,,,,,,
17635, English,,,,,,,,,
42738, English,,,,,,,,,
14141, English,,,,,,,,,
30312, English,,,,,,,,,
47906, English,,,,,,,,,
111752, English,,,,,,,,,
122160, English,,,,,,,,,
17740, English,,,,,,,,,
42943, English, Español,,,,,,,,
13532, English,,,,,,,,,
18495, English,,,,,,,,,
180162, English,,,,,,,,,
25218, English,,,,,,,,,
24053, English,,,,,,,,,
53947, English,,,,,,,,,
15705, English,,,,,,,,,
14448, Français,,,,,,,,,
21583, English, 广州话 / 廣州話,,,,,,,,
534, English, Italiano,,,,,,,,
18360, English,,,,,,,,,
38008, Deutsch,,,,,,,,,
2049, English,,,,,,,,,
19375, English,,,,,,,,,
23997, English,,,,,,,,,
18238, English,,,,,,,,,
21755, English, Français, Český, 日本語,,,,,,
43378, English,,,,,,,,,
121707, English,,,,,,,,,
30239, Deutsch, Italiano,,,,,,,,
101362, Polski,,,,,,,,,
8211, Polski,,,,,,,,,
8429, English, Deutsch, Italiano,,,,,,,
44012, Français,,,,,,,,,
10541, Français,,,,,,,,,
19955, Français,,,,,,,,,
90799, English,,,,,,,,,
39194, English,,,,,,,,,
36460, English,,,,,,,,,
27502,,,,,,,,,,
15555, English,,,,,,,,,
40022, Italiano,,,,,,,,,
86764, Français,,,,,,,,,
42062, English,,,,,,,,,
14126, English, Français,,,,,,,,
17332, English,,,,,,,,,
18405, English,,,,,,,,,
155426, Polski,,,,,,,,,
21832, 日本語,,,,,,,,,
16871, English, Español, Magyar, Český,,,,,,
14160, English,,,,,,,,,
21967, 日本語,,,,,,,,,
14003, Deutsch, 日本語,,,,,,,,
16899, English,,,,,,,,,
21724, English,,,,,,,,,
8282, Français,,,,,,,,,
31404, No Language,,,,,,,,,
42513, English, Français,,,,,,,,
83868, English,,,,,,,,,
4934, English,,,,,,,,,
15588, Português, Français, English, עִבְרִית,,,,,,
61109, English,,,,,,,,,
129089, English,,,,,,,,,
14857, Français, English, Italiano,,,,,,,
17927, English,,,,,,,,,
77822, English,,,,,,,,,
14330, English, Español,,,,,,,,
26508, English,,,,,,,,,
28677, English,,,,,,,,,
19203, English,,,,,,,,,
15712, English, Français, , Türkçe,,,,,,
13975, English,,,,,,,,,
18785, English,,,,,,,,,
16164, English,,,,,,,,,
17609, English,,,,,,,,,
33104, हिन्दी,,,,,,,,,
37924, English,,,,,,,,,
43321, English,,,,,,,,,
18869, English,,,,,,,,,
17829, English,,,,,,,,,
16345, हिन्दी,,,,,,,,,
81512, English,,,,,,,,,
115306, suomi,,,,,,,,,
200796,,,,,,,,,,
27134, English,,,,,,,,,
37024, 日本語,,,,,,,,,
53622, English,,,,,,,,,
761, Français,,,,,,,,,
11914, Français,,,,,,,,,
64968, Français,,,,,,,,,
34300, English,,,,,,,,,
58018, Polski,,,,,,,,,
70806,,,,,,,,,,
45560, Deutsch,,,,,,,,,
26506, English, ,,,,,,,,
13856, English,,,,,,,,,
14536, English, Español,,,,,,,,
13710, Français,,,,,,,,,
15084, Deutsch,,,,,,,,,
14451, Norsk,,,,,,,,,
18162, English,,,,,,,,,
34482, English,,,,,,,,,
16324, Deutsch, Norsk,,,,,,,,
50600, English,,,,,,,,,
18468,,,,,,,,,,
19724, English,,,,,,,,,
18487, English,,,,,,,,,
27799, 日本語,,,,,,,,,
8883, Dansk, Deutsch,,,,,,,,
49767, English,,,,,,,,,
29314, Português,,,,,,,,,
40465, English, Deutsch,,,,,,,,
10272, English,,,,,,,,,
23924, English,,,,,,,,,
18061, isiZulu, English,,,,,,,,
21179, English,,,,,,,,,
42341, 日本語,,,,,,,,,
18760, 普通话, 广州话 / 廣州話,,,,,,,,
11693, 日本語,,,,,,,,,
40509, English,,,,,,,,,
15073, English, Español,,,,,,,,
31544, English,,,,,,,,,
84119, English, Français,,,,,,,,
33409, فارسی, English,,,,,,,,
18240, English,,,,,,,,,
51260, English,,,,,,,,,
28110, Español, English,,,,,,,,
89484, Deutsch, English,,,,,,,,
48288,,,,,,,,,,
17610, English,,,,,,,,,
8933, Norsk,,,,,,,,,
156917,,,,,,,,,,
37911, English,,,,,,,,,
38773, English,,,,,,,,,
8269, Srpski,,,,,,,,,
45779, English,,,,,,,,,
27085, English,,,,,,,,,
8940, English,,,,,,,,,
133, English,,,,,,,,,
20152, Íslenska,,,,,,,,,
14938, English,,,,,,,,,
19508, English,,,,,,,,,
66770, English,,,,,,,,,
12162, English, العربية, Türkçe,,,,,,,
4498, Español,,,,,,,,,
176810, English,,,,,,,,,
170477, English,,,,,,,,,
75015, Deutsch, Polski,,,,,,,,
18507, English,,,,,,,,,
16240, English,,,,,,,,,
50030, Français,,,,,,,,,
81223, Polski,,,,,,,,,
24772, English,,,,,,,,,
67515, English,,,,,,,,,
29082, Français,,,,,,,,,
8284, English,,,,,,,,,
4250, Deutsch, Italiano,,,,,,,,
32451, English,,,,,,,,,
62128, English,,,,,,,,,
8373, English, Español,,,,,,,,
62320, Français,,,,,,,,,
24734, English,,,,,,,,,
75317, Türkçe,,,,,,,,,
8939, қазақ, Pусский,,,,,,,,
35404, English,,,,,,,,,
91205, English,,,,,,,,,
53906, English,,,,,,,,,
19079, English,,,,,,,,,
19265, English,,,,,,,,,
12556, English,,,,,,,,,
43638, English, , Tiếng Việt,,,,,,,
4990, English,,,,,,,,,
43192, English,,,,,,,,,
11322, English,,,,,,,,,
8355, English,,,,,,,,,
10821, Türkçe,,,,,,,,,
176241, English,,,,,,,,,
47075, English,,,,,,,,,
41385,,,,,,,,,,
25728, English,,,,,,,,,
20301, English,,,,,,,,,
24232,,,,,,,,,,
242737, Polski,,,,,,,,,
50201,,,,,,,,,,
52109, English,,,,,,,,,
251657, suomi,,,,,,,,,
24927, English, Pусский,,,,,,,,
183871, English,,,,,,,,,
156063,,,,,,,,,,
10024, Hrvatski, English,,,,,,,,
10788, English, हिन्दी,,,,,,,,
15423, English, Polski,,,,,,,,
33321, English,,,,,,,,,
69426, English, தமிழ், తెలుగు,,,,,,,
16226, English,,,,,,,,,
42659, English,,,,,,,,,
16440, English,,,,,,,,,
37021, 日本語,,,,,,,,,
62186, English,,,,,,,,,
22612, English,,,,,,,,,
19913, English, Français, svenska,,,,,,,
47104, فارسی,,,,,,,,,
17359, Português,,,,,,,,,
47920, Español, English,,,,,,,,
82474,,,,,,,,,,
45184, English,,,,,,,,,
18480, Český, English, Deutsch,,,,,,,
64831, English,,,,,,,,,
266814, English,,,,,,,,,
4931, English,,,,,,,,,
301233, English,,,,,,,,,
18901, Norsk,,,,,,,,,
14728, English,,,,,,,,,
16911, Pусский,,,,,,,,,
70648, Slovenščina,,,,,,,,,
8884, English,,,,,,,,,
38940, English, Français,,,,,,,,
19105, English,,,,,,,,,
14758, English,,,,,,,,,
767, English,,,,,,,,,
59847, Français,,,,,,,,,
60623, Français,,,,,,,,,
14687, English, Español,,,,,,,,
351862, English,,,,,,,,,
10353, Français,,,,,,,,,
49360,,,,,,,,,,
245367, English,,,,,,,,,
9592, English, Français,,,,,,,,
68572, English,,,,,,,,,
84278, English,,,,,,,,,
43195, Deutsch, Italiano,,,,,,,,
23964, English,,,,,,,,,
14531, English,,,,,,,,,
76465, English,,,,,,,,,
51302, English,,,,,,,,,
76452,,,,,,,,,,
14197, English,,,,,,,,,
20174, English,,,,,,,,,
48773, 广州话 / 廣州話, English,,,,,,,,
60008,,,,,,,,,,
8054, English, Pусский, Français,,,,,,,
19929, English, Deutsch,,,,,,,,
123777,,,,,,,,,,
18696, Français, Italiano, English,,,,,,,
3478, Français, Deutsch, Italiano,,,,,,,
30713, Español,,,,,,,,,
54759, svenska, suomi,,,,,,,,
30121, English,,,,,,,,,
64901, English, Français, Magyar,,,,,,,
23720, English,,,,,,,,,
14843, English,,,,,,,,,
8937, 日本語,,,,,,,,,
